,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,SalePrice_norm,YesPool,Yes2F,YesGarage,YesBsmt,YesFireplace,TotalLvgSF,TotalQuality,TotalSF,TotalBath,TotalPorchSF,TotalLvgSF_Qual,TotalCondQual
30,30,4.300278327162467,RL,32.74289477233138,19.419300827170094,Reg,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,3.9844166875627045,9.232897435104454e+51,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,222.65117557544642,Unf,0.0,114.67756528302095,2524.0,GasA,TA,Y,SBrkr,9.119550603042484,0.0,0.0,9.987187445637304,0.9953655835411324,0.0,2,1.0684050848584057,4,0.7509514583083404,Gd,2.4784511538138516,Typ,0.9003031951550163,Gd,Attchd,1.7167233998211036e+124,Fin,2.0,542.0,TA,TA,Y,92.28643899045514,17.40334172193138,0.0,0.0,0.0,0.0,0.0,7,2009,WD ,278000.0,12.535376392672775,0,0,1,1,1,69.4738379522387,63.230894946193615,15.936017126085753,3.5,88.64524170192732,183.50424788726826,40
31,31,6.981540182990563,RL,26.347109173140986,20.103350549833323,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,5.336695698030829,6.01351499907829e+51,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,81.24990627692225,792.0,GasA,Fa,Y,SBrkr,7.59519336172714,877.1965690983801,0.0,9.187287912246669,0.0,0.0,1,0.0,3,0.7509514583083404,Gd,2.222184992560414,Typ,1.6788875934502334,Gd,Detchd,6.475312844659409e+123,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,230000.0,12.345834587905333,0,1,1,1,1,50.4728646037106,80.52592713198611,13.1953133533732,1.0,0.0,142.89810531197472,56
32,32,8.394950966035468,RL,15.515983791982025,19.398745119021115,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,3.9844166875627045,1.0342770617334185e+52,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,112.97531244134376,GLQ,13.119019785524902,0.0,1494.0,GasA,Ex,Y,SBrkr,8.421439760341578,0.0,0.0,9.163661002727515,0.9953655835411324,0.0,1,1.0684050848584057,2,0.7509514583083404,Ex,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,2.2456912242803347e+124,Fin,2.0,481.0,TA,TA,Y,0.0,8.324812017409561,0.0,0.0,25.852954391690602,0.0,0.0,4,2006,WD ,270000.0,12.506177237980511,0,0,1,1,1,56.10408303172171,63.230894946193615,15.295062304638263,2.5,50.12765761182435,149.46921135405893,40
33,33,4.300278327162467,RL,26.347109173140986,19.932214426537627,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4.670325952935469,7.279499858675375e+51,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,113.73328431686858,Unf,0.0,62.35191409234354,948.0,GasA,TA,Y,SBrkr,7.827203128621903,0.0,0.0,8.470117029280487,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,9.78193817987959e+123,Unf,2.0,410.0,TA,TA,N,0.0,10.77207168020771,0.0,0.0,0.0,0.0,0.0,4,2007,WD ,125000.0,11.736069016284436,0,0,1,1,0,46.53586078108986,55.278932360191156,12.937414466450512,1.0,16.9864561391756,121.15693176565078,36
34,34,4.300278327162467,RL,32.43402660672301,19.818306043031992,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,3.9844166875627045,1.1392489551493666e+52,2008,Hip,CompShg,VinylSd,VinylSd,Stone,25.10724319158586,Gd,TA,PConc,Ex,TA,Gd,GLQ,249.1837810102098,Unf,0.0,55.495744755407244,1705.0,GasA,Ex,Y,SBrkr,8.606054903010476,0.0,0.0,9.380525838432511,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,Gd,Attchd,2.8228392203700986e+124,RFn,3.0,826.0,TA,TA,Y,52.508037940294294,10.277276715096662,0.0,0.0,0.0,0.0,0.0,9,2009,WD ,297000.0,12.601487417784837,0,0,1,1,1,59.31010664464224,63.230894946193615,15.314623208780382,3.0,50.919500979982935,157.64168786977365,40
35,35,4.300278327162467,RL,32.74289477233138,19.171328877366363,IR1,HLS,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,4.670325952935469,7.648671656113515e+51,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,12.869628644370753,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,31.166960182974247,160.0,GasA,Fa,Y,SBrkr,8.069172190807128,0.0,0.0,8.751693236018259,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.9003031951550163,Gd,Basment,1.09966629623183e+124,RFn,1.0,384.0,TA,TA,Y,0.0,8.009165317606163,8.864631812457917,0.0,0.0,0.0,0.0,4,2009,WD ,113500.0,11.639558115903597,0,0,1,1,1,39.82041440939565,55.278932360191156,12.37647073265929,1.0,26.277345961026594,104.47898620072289,36
36,36,9.221581512008164,RM,19.720259355108965,14.9111898297956,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,4.670325952935469,8.936935950866462e+51,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,133.37467734368033,Rec,8.16179350019853,12.286640371489666,757.0,GasA,Ex,Y,SBrkr,7.795413391326145,659.305477694165,0.0,9.143883881750055,0.0,0.0,2,0.0,4,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,TA,Attchd,1.5893533825340336e+124,RFn,1.0,336.0,TA,TA,Y,32.502779711499855,7.681464448066668,0.0,0.0,0.0,0.0,0.0,7,2006,WD ,127000.0,11.751942365440726,0,1,1,1,1,49.77343916121102,47.79991882183636,14.314978795138844,2.0,33.02613592019966,124.83984299684009,30
37,37,4.300278327162467,RL,40.16877107884469,20.211552842519453,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,4.670325952935469,8.936935950866462e+51,1977,Hip,CompShg,Plywood,Plywood,BrkFace,29.542773259054183,TA,TA,CBlock,Gd,TA,No,BLQ,160.39926819028304,Unf,0.0,100.70538748927106,1844.0,GasA,Ex,Y,SBrkr,8.699963041776352,0.0,0.0,9.49109169093768,0.0,0.0,2,0.0,3,0.7509514583083404,TA,2.222184992560414,Typ,0.9003031951550163,TA,Attchd,1.5893533825340336e+124,RFn,2.0,546.0,TA,TA,Y,0.0,17.550707255269806,0.0,0.0,0.0,0.0,0.0,1,2010,COD,190000.0,12.154779351142626,0,0,1,1,1,61.142949423641596,55.278932360191156,14.783792116455153,2.0,31.672530129315934,157.30409172485676,36
38,38,4.300278327162467,RL,32.74289477233138,19.419300827170094,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,4.670325952935469,8.649891048831826e+51,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,24.550771910651743,TA,TA,CBlock,TA,TA,No,ALQ,194.25678693513146,Unf,0.0,47.89676973600389,1242.0,GasA,Fa,Y,SBrkr,8.178838200001364,0.0,0.0,8.879686051728749,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,TA,Attchd,1.4712038109152283e+124,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,WD ,175500.0,12.075394321888055,0,0,1,1,1,52.011372701736306,63.230894946193615,14.260752773202375,1.5,0.0,139.02533529855756,42
39,39,4.300278327162467,RL,26.347109173140986,18.92143820127743,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5.336695698030829,1.0259519680056002e+52,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,109.73252891235705,Unf,0.0,66.85022951239885,990.0,GasA,Ex,Y,SBrkr,7.883387009277888,0.0,0.0,8.535395590322908,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,2.2456912242803347e+124,Unf,1.0,384.0,TA,TA,Y,60.56023630120454,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD ,146000.0,11.891361900690471,0,0,1,1,0,47.376010883755,55.278932360191156,12.98107839896655,2.0,51.4435726189362,123.2405453269993,35
40,40,4.300278327162467,RL,31.188030996955913,19.552836661934816,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.670325952935469,8.10155207759172e+51,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,180.7454593655238,LwQ,9.426230686936682,28.22560353406956,1256.0,GasA,Gd,Y,SBrkr,8.193509274622105,0.0,0.0,8.896826635362691,0.9953655835411324,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.260007592216857e+124,Fin,1.0,276.0,TA,TA,Y,124.50622861029815,12.967074129772213,0.0,0.0,0.0,0.0,0.0,6,2008,WD ,147500.0,11.90158345476201,0,0,1,1,0,52.25135151209199,47.79991882183636,14.561461083404746,2.5,107.67864295658687,130.77457544965608,30
41,41,4.300278327162467,RL,40.74119379975473,20.88524183894632,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,3.9844166875627045,1.1301335173508958e+52,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,262.8880671223437,Unf,0.0,74.8777889240122,2076.0,GasA,Ex,Y,SBrkr,8.857772298631275,0.0,0.0,9.677277612071915,0.9953655835411324,0.0,2,1.0684050848584057,2,0.7509514583083404,Ex,2.222184992560414,Typ,0.9003031951550163,Gd,Attchd,2.7696879303907923e+124,Fin,3.0,850.0,TA,TA,Y,53.88908843013111,24.08881633306701,0.0,0.0,0.0,0.0,0.0,9,2006,New,465000.0,13.049792684569493,0,0,1,1,1,64.16825708254062,80.52592713198611,15.77965368884734,3.5,73.59285093909567,179.7928275537679,50
42,42,7.471138338953098,RL,30.24199087520383,19.21403858002778,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,4.670325952935469,9.01008042557672e+51,1978,Gable,CompShg,Plywood,Plywood,BrkFace,14.454179191699392,TA,Gd,PConc,Gd,TA,Av,GLQ,221.61893864585142,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,8.032122022300342,0.0,0.0,8.708504385395763,0.9953655835411324,0.0,1,0.0,1,0.7509514583083404,Gd,1.6940883969616136,Typ,0.9003031951550163,TA,Attchd,1.620305020393004e+124,Fin,2.0,602.0,TA,TA,Y,67.9777156902165,8.324812017409561,0.0,0.0,0.0,0.0,0.0,7,2009,WD ,165500.0,12.016726473799254,0,0,1,1,1,49.54320381100325,47.79991882183636,14.330526544361375,2.0,61.0146005542151,124.28817515730958,30
43,43,6.182484906958001,RM,33.05074371115936,20.344686194045327,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3.9844166875627045,7.400658408671488e+51,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,25.07291816305912,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,95.98546334026854,1050.0,GasA,Ex,N,FuseF,7.959798049923109,902.221411525356,0.0,9.448963162765018,0.0,0.0,2,0.0,4,0.7509514583083404,TA,2.222184992560414,Typ,0.0,None,Attchd,1.0171560341260232e+124,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD ,131500.0,11.786762130599953,0,1,1,1,0,54.98854640961998,40.801625121993396,13.697060564721049,2.0,0.0,132.28164569515926,25
44,44,4.300278327162467,RL,29.605515274360933,20.02121824128337,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3.9844166875627045,8.10155207759172e+51,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,192.70408485339766,Unf,0.0,27.9710812432815,1040.0,GasA,Ex,Y,SBrkr,7.947359156491451,0.0,0.0,8.609798193713342,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,1.260007592216857e+124,Unf,1.0,384.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,WD ,129500.0,11.771436160121727,0,0,1,1,0,48.34840021268598,40.801625121993396,13.942378268885486,2.0,0.0,116.95446820283992,25
45,45,6.981540182990563,RL,38.72487506061821,19.447363475584314,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,4.670325952935469,6.322204071074371e+51,1950,Gable,CompShg,BrkFace,Stucco,Stone,8.956556341910282,TA,TA,PConc,TA,Fa,No,LwQ,65.88015941819357,Unf,0.0,53.97158430745166,608.0,GasA,TA,Y,SBrkr,7.8741840660571825,1084.299543796097,0.0,9.515531968812112,0.0,0.0,1,1.0684050848584057,4,0.7509514583083404,TA,2.4784511538138516,Typ,1.6788875934502334,Gd,Detchd,7.007077605744753e+123,Fin,2.0,786.0,Fa,TA,Y,0.0,0.0,14.345657878210773,0.0,0.0,0.0,0.0,6,2008,WD ,257076.0,12.457127040005222,0,1,1,1,1,51.98556331380819,71.64872528404014,14.151295857352686,1.5,44.79630364801844,143.05814500397238,48
46,46,6.182484906958001,RL,26.347109173140986,19.94943660683828,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3.9844166875627045,6.645709440402543e+51,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,107.42194524387469,BLQ,10.403227196739747,30.69021681194619,984.0,GasA,Ex,Y,SBrkr,7.8755026214564605,746.2156454333852,0.0,9.2737149437871,0.0,0.0,2,0.0,3,0.7509514583083404,TA,2.0705512392897854,Min2,0.0,None,Detchd,1.5893533825340336e+124,Unf,2.0,660.0,TA,TA,Y,0.0,12.967074129772213,0.0,0.0,0.0,0.0,0.0,7,2009,WD ,117000.0,11.669929213779893,0,1,1,1,0,52.89463271280342,40.801625121993396,14.634897946903852,2.0,21.479799253646767,127.45179946584157,25
47,47,6.981540182990563,RL,26.347109173140986,18.331914679938297,Reg,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,4.670325952935469,6.114804871012366e+51,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,80.27415906252253,776.0,GasA,TA,Y,SBrkr,7.687716464081319,784.8132440529445,0.0,9.171917588071864,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,6.475312844659409e+123,RFn,1.0,270.0,TA,TA,P,0.0,0.0,11.213926215404369,0.0,0.0,0.0,0.0,2,2008,WD ,149000.0,11.911701584927595,0,1,1,1,1,50.19300925630179,63.230894946193615,13.166071949691819,1.5,29.934170385969757,134.38094019184783,42
48,48,4.300278327162467,RL,32.74289477233138,19.546193616100236,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.9844166875627045,7.400658408671488e+51,1954,Gable,CompShg,HdBoard,HdBoard,Stone,14.852132574048799,TA,TA,CBlock,TA,TA,No,Rec,96.78323546705296,LwQ,9.426230686936682,55.09751944690273,1056.0,GasA,TA,Y,SBrkr,7.975799458673431,0.0,0.0,8.642901246889194,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.0171560341260232e+124,RFn,1.0,280.0,TA,TA,Y,0.0,0.0,13.083378888706077,0.0,0.0,0.0,0.0,2,2010,WD ,128000.0,11.759785542901756,0,0,1,1,0,48.71991702985935,40.801625121993396,13.545861660757579,2.0,38.470543924520314,117.8128936120812,25
49,49,9.221581512008164,RL,17.851210017009198,14.641474870855346,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,3.9844166875627045,1.1031959655434291e+52,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,14.58826105223263,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,79.53680466128938,764.0,GasA,Ex,Y,SBrkr,7.548941464597251,1049.0556523665132,0.0,9.29487156691285,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,BuiltIn,2.6160149597147566e+124,RFn,2.0,474.0,TA,TA,Y,0.0,7.8469036687206195,0.0,0.0,0.0,0.0,0.0,10,2008,WD ,155000.0,11.951180395901384,0,1,1,1,0,51.19348094555329,55.278932360191156,13.400701544862496,2.5,11.446873367320798,132.70058433282847,35
50,50,9.221581512008164,FV,13.055644165875423,15.290731485210863,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,3.9844166875627045,1.0768615697996912e+52,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,30.445993723405063,Gd,TA,PConc,Gd,TA,No,GLQ,96.58221678687235,Unf,0.0,54.37557878478345,756.0,GasA,Ex,Y,SBrkr,7.555647643845091,915.994827853848,0.0,9.194411914838922,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,1.6940883969616136,Typ,0.0,None,Detchd,2.470657066320672e+124,Unf,2.0,440.0,TA,TA,Y,0.0,8.629585320048509,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,166000.0,12.019743067338679,0,1,1,1,0,50.21113407104426,47.79991882183636,13.832369072352831,2.5,12.875117402737967,125.88849048626116,30
51,51,6.182484906958001,RL,27.992851483502935,18.631765130992676,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,2.536085408092311,5.963462283990906e+51,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,146.34397070385623,Unf,0.0,61.838004934619626,1122.0,GasA,TA,Y,SBrkr,8.266561864202439,787.3055845850464,0.0,9.603526194794352,0.9953655835411324,0.0,2,0.0,4,0.7509514583083404,Gd,2.222184992560414,Min2,1.6788875934502334,TA,Detchd,1.7167233998211036e+124,Unf,2.0,576.0,TA,TA,Y,86.49063005424101,10.277276715096662,0.0,0.0,0.0,0.0,0.0,12,2009,WD ,135000.0,11.813030057420569,0,1,1,1,1,56.97785372542984,22.782237276628518,14.850556286969207,3.0,76.75634206812119,118.96619863650085,12
52,52,6.607841250151849,RL,32.74289477233138,21.644297325729333,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,3.9844166875627045,9.01008042557672e+51,1978,Gable,CompShg,Plywood,Plywood,BrkFace,18.980782936565422,TA,TA,CBlock,Gd,TA,No,BLQ,174.33199109205407,LwQ,10.706276279694409,27.84322695064453,1392.0,GasA,TA,Y,SBrkr,8.328368594614162,1721.6923590524293,0.0,10.144061696786952,0.9953655835411324,0.0,3,1.0684050848584057,5,0.7509514583083404,Gd,2.78441643125675,Typ,1.6788875934502334,TA,Attchd,1.620305020393004e+124,RFn,2.0,564.0,TA,TA,Y,0.0,16.80024221461453,0.0,0.0,37.283772369463584,5.194134622591199,8.528798569082426,7,2006,WD ,250000.0,12.429216196844385,1,1,1,1,1,64.31900997060636,55.278932360191156,16.301776942977547,4.5,84.55844241859916,165.14371503072326,35
53,53,9.221581512008164,RM,11.766939648265808,13.103074691619796,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5.336695698030829,8.440307410156834e+51,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,57.81787100007021,Unf,0.0,51.66872931252686,546.0,GasA,Ex,Y,SBrkr,7.120382819502862,654.3500718135538,0.0,8.683693782099555,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,51.10955281975542,7.681464448066668,0.0,0.0,0.0,0.0,0.0,3,2010,WD ,76000.0,11.238488619268468,0,1,0,1,0,43.804157719434464,47.79991882183636,12.67427820473701,1.5,47.435604082161305,110.52268943149535,28
54,54,4.300278327162467,RL,31.188030996955913,19.642922567305543,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4.670325952935469,7.219620674548032e+51,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.68645718653399,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,37.38796013493941,216.0,GasA,TA,Y,SBrkr,8.491094719532988,0.0,0.0,9.245406108486533,0.0,0.0,1,1.0684050848584057,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.9003031951550163,Gd,Attchd,9.592616131880917e+123,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,155000.0,11.951180395901384,0,0,1,1,1,45.45320236892534,55.278932360191156,13.306111520707145,1.5,0.0,118.47097243333849,36
55,55,6.607841250151849,RL,32.74289477233138,19.323385989284112,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5.336695698030829,8.37151135094142e+51,1969,Gable,CompShg,HdBoard,HdBoard,Stone,16.84503679354246,TA,TA,CBlock,TA,TA,No,ALQ,100.17732678798419,Unf,0.0,44.83376654287234,663.0,GasA,TA,Y,SBrkr,7.3673702075483165,832.211248386847,0.0,9.009743512469079,0.0,0.0,1,1.0684050848584057,4,0.7509514583083404,TA,2.222184992560414,Typ,0.0,None,Attchd,1.3616238940308492e+124,Fin,1.0,299.0,TA,TA,Y,79.22201968647107,9.210374012650696,0.0,0.0,0.0,0.0,0.0,3,2010,WD ,158000.0,11.970350312009106,0,1,1,1,0,47.71967374206969,63.230894946193615,13.57383877176274,1.5,70.35027003282856,128.0591945048757,42
56,56,9.221581512008164,FV,13.055644165875423,14.763210636157064,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,3.9844166875627045,1.1121075012003155e+52,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,99.58150183956127,ALQ,5.223681671480143,34.59574904783112,600.0,GasA,Ex,Y,SBrkr,7.24011986498375,721.3484714603832,0.0,8.827152904939872,0.9953655835411324,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,1.6940883969616136,Typ,0.0,None,Detchd,2.6662930628567656e+124,RFn,2.0,480.0,TA,TA,Y,0.0,20.88138335711867,0.0,0.0,0.0,0.0,0.0,2,2010,WD ,149500.0,11.915051671812876,0,1,1,1,0,45.547489854029195,55.278932360191156,13.371301676416213,3.5,39.68943621736732,118.70493102793597,35
57,57,4.300278327162467,RL,33.357589155594184,19.53366268459436,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.670325952935469,7.400658408671488e+51,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,122.13625960593836,Unf,0.0,58.07553661993275,936.0,GasA,TA,Y,FuseA,7.81071083438681,0.0,0.0,8.4509667811444,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Attchd,1.0171560341260232e+124,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,12.955097186664169,0.0,0.0,0.0,0.0,3,2006,WD ,121000.0,11.703545824578876,0,0,1,1,0,46.29167486208329,47.79991882183636,13.0057810831797,1.0,37.85298473604313,116.4925907426748,30
58,58,4.300278327162467,RL,28.96422080387572,18.69748516601282,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.336695698030829,7.339844643618369e+51,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,33.656298244604,ALQ,12.79950229952215,0.0,1040.0,GasA,TA,Y,FuseF,7.947359156491451,0.0,0.0,8.609798193713342,0.0,0.7085884032361374,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,9.974896935372059e+123,Fin,1.0,293.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,136000.0,11.820410164718187,0,0,1,1,0,48.34840021268598,63.230894946193615,14.146848144500135,1.5,0.0,129.66669249946912,42
59,59,6.607841250151849,RL,31.188030996955913,21.21057562557904,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9844166875627045,1.0426654888055092e+52,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,48.28339697679898,Unf,0.0,80.3965855329875,916.0,GasA,Gd,Y,SBrkr,7.782766690969831,870.9439902463963,0.0,9.304399425927723,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,TA,2.222184992560414,Typ,0.9003031951550163,TA,Attchd,2.289026550114759e+124,Fin,2.0,386.0,TA,TA,Y,45.32127608586523,14.482879512395318,0.0,0.0,0.0,0.0,0.0,11,2008,WD ,173000.0,12.061046873479915,0,1,1,1,1,52.591373309170876,47.79991882183636,13.661562479960427,2.5,50.919500979982935,131.58858184090636,30
60,60,6.607841250151849,RL,36.374025775568974,20.215950833427634,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.336695698030829,1.0682152822677164e+52,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.51462082624984,Gd,TA,PConc,Gd,TA,No,GLQ,129.06770956759686,Unf,0.0,70.81046253025522,1152.0,GasA,Ex,Y,SBrkr,8.094069654658215,1357.3689023653174,0.0,9.818515515990839,0.0,0.0,2,1.0684050848584057,4,0.7509514583083404,Gd,2.4784511538138516,Typ,0.9003031951550163,Gd,Attchd,2.4239757884836553e+124,Fin,3.0,671.0,TA,TA,Y,38.358021341856826,11.81052728562618,0.0,0.0,0.0,0.0,0.0,4,2010,WD ,290000.0,12.577636201962655,0,1,1,1,1,59.30302962373165,80.52592713198611,15.07760566210194,2.5,42.21301626537747,166.7024551728106,56
